,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1753,Country Club,39.7201777,-104.9597689,Alamo Placita Park,39.7214573370664,-104.97528251980434,Park
1754,Country Club,39.7201777,-104.9597689,Buzz Cafe,39.725613842878595,-104.97202104844364,Coffee Shop
1755,Country Club,39.7201777,-104.9597689,Shells and Sauce,39.73510498582871,-104.95610558964863,Italian Restaurant
1756,Country Club,39.7201777,-104.9597689,Angelo's Taverna,39.725550570679616,-104.97920363418525,Italian Restaurant
1757,Country Club,39.7201777,-104.9597689,Snooze: An A.M. Eatery,39.72768429121705,-104.94049219498014,Breakfast Spot
1758,Country Club,39.7201777,-104.9597689,Hungarian Freedom Park,39.71783821139603,-104.97712527333306,Park
1759,Country Club,39.7201777,-104.9597689,Bang Salon,39.71144696663374,-104.97304062023773,Salon / Barbershop
1760,Country Club,39.7201777,-104.9597689,Cheba Hut Toasted Subs,39.72841,-104.94107,Sandwich Place
1761,Country Club,39.7201777,-104.9597689,Downpours Coffee,39.73526235740428,-104.95479282126166,Coffee Shop
1762,Country Club,39.7201777,-104.9597689,Cherry Creek Shopping Center,39.71642976,-104.95313851,Shopping Mall
1763,Country Club,39.7201777,-104.9597689,Offshoots At The Garden,39.73225123386643,-104.96045102275728,Café
1764,Country Club,39.7201777,-104.9597689,Odyssey Bistro & Grill,39.72569632847293,-104.97955295322366,American Restaurant
1765,Country Club,39.7201777,-104.9597689,Country Club Liquors,39.71295961932234,-104.97594452253105,Liquor Store
1766,Country Club,39.7201777,-104.9597689,Trader Joe's,39.728677,-104.940433,Grocery Store
1767,Country Club,39.7201777,-104.9597689,Liks Ice Cream,39.73690196202386,-104.96251472973672,Ice Cream Shop
1768,Country Club,39.7201777,-104.9597689,Trader Joe's Wine Shop,39.72876774323448,-104.94036710948293,Wine Shop
1769,Country Club,39.7201777,-104.9597689,Congress Park Taproom,39.72978992013987,-104.94093323129792,Pub
1770,Country Club,39.7201777,-104.9597689,Wokano Asian Bistro,39.73341414675752,-104.97498752192594,Asian Restaurant
1771,Country Club,39.7201777,-104.9597689,Chef Zorba's Greek Restaurant,39.735102920652494,-104.95559590015233,Greek Restaurant
1772,Country Club,39.7201777,-104.9597689,Cigars On 6th,39.72572073434664,-104.9784764180272,Smoke Shop
1773,Country Club,39.7201777,-104.9597689,The Bar Car,39.72946205209021,-104.94093072236261,Bar
1774,Country Club,39.7201777,-104.9597689,Carmine's on Penn,39.71495937209496,-104.98131035422212,Italian Restaurant
1775,Country Club,39.7201777,-104.9597689,Wash Park Running Trail,39.70698009769455,-104.97294915635605,Track
1776,Country Club,39.7201777,-104.9597689,Blackbird Public House,39.710878928981906,-104.97368924293438,American Restaurant
1777,Country Club,39.7201777,-104.9597689,Namaste An Aveda Concept Salon,39.730577742384625,-104.97434974089578,Salon / Barbershop
1778,Country Club,39.7201777,-104.9597689,Grillin Wings,39.703219919952645,-104.95962853856913,Wings Joint
1779,Country Club,39.7201777,-104.9597689,Rise & Shine,39.714969,-104.981196,Breakfast Spot
1780,Country Club,39.7201777,-104.9597689,Sienna Wine Bar & Small Plates,39.73502936000013,-104.94668097486424,Tapas Restaurant
1781,Country Club,39.7201777,-104.9597689,Ink Coffee - University Blvd.,39.70348616558853,-104.95968861743543,Coffee Shop
1782,Country Club,39.7201777,-104.9597689,Rosebud Cafe,39.718138,-104.981248,Café
1783,Country Club,39.7201777,-104.9597689,Firefly Massage,39.71996570570368,-104.97668811139857,Massage Studio
1784,Country Club,39.7201777,-104.9597689,Pho on 6th,39.72548694252547,-104.97135141588618,Noodle House
1785,Country Club,39.7201777,-104.9597689,Waffle Brothers,39.7182875180752,-104.9789169507443,Breakfast Spot
1786,Country Club,39.7201777,-104.9597689,Bonnie Brae Wine & Liquor Mart,39.7023355,-104.9595705,Liquor Store
1787,Country Club,39.7201777,-104.9597689,5280 Nails and Spa,39.71042910977566,-104.94112039075493,Nail Salon
1788,Country Club,39.7201777,-104.9597689,Starbucks,39.731131,-104.973523,Coffee Shop
1789,Country Club,39.7201777,-104.9597689,Video One,39.72569751545884,-104.97276358827969,Video Store
1790,Country Club,39.7201777,-104.9597689,Sexy Pizza,39.73355,-104.97483,Pizza Place
1791,Country Club,39.7201777,-104.9597689,Mr Lucky's Sandwiches,39.72570918842008,-104.9783541677972,Sandwich Place
1792,Country Club,39.7201777,-104.9597689,Peter's Chinese Cafe,39.73531408003212,-104.95609147592302,Chinese Restaurant
1793,Country Club,39.7201777,-104.9597689,Pablo's Coffee,39.725552868549556,-104.97892494194112,Coffee Shop
1794,DIA,39.8492917,-104.6738123,Sky Lounge @ The Westin Denver International Airport Hotel,39.84763564352836,-104.67384136890328,Hotel Bar
1795,DIA,39.8492917,-104.6738123,The Westin Denver International Airport,39.847582,-104.674165,Hotel
1796,DIA,39.8492917,-104.6738123,ModMarket,39.849363,-104.673806,American Restaurant
1797,DIA,39.8492917,-104.6738123,Telluride Truffle Kiosk,39.85665109657714,-104.67447280883789,Dessert Shop
1798,DIA,39.8492917,-104.6738123,Delta Air Lines Ticket Counter,39.8493796637632,-104.67381105566395,Airport Service
1799,DIA,39.8492917,-104.6738123,Executive Shoe Shine West,39.85866252596049,-104.67270639845145,Shoe Repair
1800,DIA,39.8492917,-104.6738123,New Belgium Brewing,39.85869239414009,-104.67584310543813,Beer Bar
1801,DIA,39.8492917,-104.6738123,tom’s urban,39.847709,-104.674446,Restaurant
1802,DIA,39.8492917,-104.6738123,Root Down,39.86311222639654,-104.67326971887103,New American Restaurant
1803,DIA,39.8492917,-104.6738123,Denver International Airport (DEN) (Denver International Airport),39.849732690480224,-104.6739818796553,Airport
1804,DIA,39.8492917,-104.6738123,Coffee Bean,39.84951749472303,-104.67387369110533,Coffee Shop
1805,DIA,39.8492917,-104.6738123,USO,39.85392104177113,-104.6738931682539,Airport Lounge
1806,DIA,39.8492917,-104.6738123,United 1K/GS Check-In Desk,39.84831768940037,-104.67441716738742,Airport Service
1807,DIA,39.8492917,-104.6738123,Starbucks United Terminal,39.857861181036895,-104.66596741925684,Coffee Shop
1808,DIA,39.8492917,-104.6738123,Great Divide At DIA,39.858718386003034,-104.6785225460847,Bar
1809,DIA,39.8492917,-104.6738123,Delta Sky Club,39.853808190285726,-104.67375144100178,Airport Lounge
1810,DIA,39.8492917,-104.6738123,Elway's Steakhouse,39.85853858422561,-104.67372617442656,Steakhouse
1811,DIA,39.8492917,-104.6738123,Ben & Jerry's,39.858683740987374,-104.6737028672346,Ice Cream Shop
1812,DIA,39.8492917,-104.6738123,Chick-fil-A,39.8589636,-104.6734081,Fast Food Restaurant
1813,DIA,39.8492917,-104.6738123,Auntie Anne's,39.8498313550914,-104.67442989349365,Snack Place
1814,DIA,39.8492917,-104.6738123,Denver Central Market DIA,39.85381405458398,-104.67144786401855,Market
1815,DIA,39.8492917,-104.6738123,Concourse A Train Station,39.85392585999739,-104.67386550034816,Train Station
1816,DIA,39.8492917,-104.6738123,RTD - Denver Airport Station,39.84763671674748,-104.67393589229287,Train Station
1817,DIA,39.8492917,-104.6738123,Victoria's Secret,39.858505,-104.674062,Lingerie Store
1818,DIA,39.8492917,-104.6738123,Greetings From Colorful Colorado,39.859390913284315,-104.67567874164399,Gift Shop
1819,DIA,39.8492917,-104.6738123,Smashburger Bar,39.86302570110875,-104.67141061717355,Burger Joint
1820,DIA,39.8492917,-104.6738123,Lounge 5280,39.85866163524795,-104.67371001379367,Airport Lounge
1821,DIA,39.8492917,-104.6738123,Smash Burger,39.858711,-104.671208,Burger Joint
1822,DIA,39.8492917,-104.6738123,Starbucks,39.858751,-104.674605,Coffee Shop
1823,DIA,39.8492917,-104.6738123,Main Concourse Train Station,39.849267794575916,-104.67386155041365,Train Station
1824,DIA,39.8492917,-104.6738123,Sunglass Hut,39.85282948915942,-104.6722412109375,Accessories Store
1825,DIA,39.8492917,-104.6738123,Ben And Jerry's,39.85388140835464,-104.67390127507973,Ice Cream Shop
1826,DIA,39.8492917,-104.6738123,TCBY,39.84839878560268,-104.67347137177,Frozen Yogurt Shop
1827,DIA,39.8492917,-104.6738123,Subway,39.8485091,-104.6742357,Sandwich Place
1828,DIA,39.8492917,-104.6738123,Boulder Beer Tap House,39.848875807162926,-104.67388297375965,Bar
1829,DIA,39.8492917,-104.6738123,Wolfgang-Puck,39.849095,-104.673748,Fast Food Restaurant
1830,DIA,39.8492917,-104.6738123,DEN Airport - Ground Transportation Pickup/Dropoff,39.8492250082042,-104.67516757670812,Airport
1831,DIA,39.8492917,-104.6738123,Starbucks,39.86298751023066,-104.67384684736422,Coffee Shop
1832,DIA,39.8492917,-104.6738123,QDOBA Mexican Eats,39.85866738455075,-104.67377479155078,Mexican Restaurant
1833,DIA,39.8492917,-104.6738123,Steve's Snappin' Dogs,39.85867191659807,-104.67807558029473,Hot Dog Joint
1834,DIA,39.8492917,-104.6738123,Aviator's Sports Bar Bar-b-que,39.858783187444764,-104.67379788764698,BBQ Joint
1835,DIA,39.8492917,-104.6738123,Gate B37,39.85882646334127,-104.67491290650416,Airport Gate
1836,DIA,39.8492917,-104.6738123,Vino Volo,39.863190802977506,-104.67175874066471,Wine Bar
1837,DIA,39.8492917,-104.6738123,Kiehl’s,39.863245,-104.673522,Cosmetics Shop
1838,DIA,39.8492917,-104.6738123,United Club West,39.85878255297904,-104.6758905060883,Airport Lounge
1839,DIA,39.8492917,-104.6738123,Etai's,39.85866108187053,-104.67780618268023,Bakery
1840,DIA,39.8492917,-104.6738123,MAC Cosmetics,39.859695943235664,-104.67308220877412,Cosmetics Shop
1841,DIA,39.8492917,-104.6738123,DIA Bridge Security Concourse A,39.85163710694609,-104.67379935398212,Airport Terminal
1842,DIA,39.8492917,-104.6738123,Coffee Bean & Tea Leaf,39.86308979912384,-104.67668191444517,Coffee Shop
1843,DIA,39.8492917,-104.6738123,Haagen Dazs,39.85871136934953,-104.67772866709016,Ice Cream Shop
1844,DIA,39.8492917,-104.6738123,New Belgium Brewing Spoke,39.85383806086696,-104.66903944915269,Brewery
1845,DIA,39.8492917,-104.6738123,Auntie Anne's,39.863034,-104.67364,Food Stand
1846,DIA,39.8492917,-104.6738123,Pizza Hut Express,39.85878232012669,-104.67796758966233,Pizza Place
1847,DIA,39.8492917,-104.6738123,Concourse B Train Station,39.858746308065825,-104.6737118792283,Train Station
1848,DIA,39.8492917,-104.6738123,Wetzel's Pretzels,39.85873554846107,-104.67740785931346,Snack Place
1849,DIA,39.8492917,-104.6738123,The Silver Bullet Sports Bar,39.86311531589815,-104.67675225872661,Sports Bar
1850,DIA,39.8492917,-104.6738123,Tapas Sky Bar,39.86309675543962,-104.67735573723566,Tapas Restaurant
1851,DIA,39.8492917,-104.6738123,XpresSpa,39.86316518784424,-104.6738384445679,Spa
1852,DIA,39.8492917,-104.6738123,Magic Pan Crepe Stand,39.86308291605436,-104.67696065234719,Creperie
1853,DIA,39.8492917,-104.6738123,Woody Creek Bakery & Cafe Concourse C,39.86307717836332,-104.67158156125524,Deli / Bodega
1854,DIA,39.8492917,-104.6738123,FedEx Ship Center,39.831592,-104.673616,Shipping Store
1855,DIA,39.8492917,-104.6738123,Big Bowl,39.863087193395394,-104.67701919763415,Sushi Restaurant
1856,DIA,39.8492917,-104.6738123,La Casita Concourse C,39.862934124656604,-104.67368587249452,Mexican Restaurant
1857,DIA,39.8492917,-104.6738123,Jamba Juice,39.863193,-104.676044,Juice Bar
1858,DIA,39.8492917,-104.6738123,Villa Pizza,39.862978850559294,-104.6738271240684,Pizza Place
1859,DIA,39.8492917,-104.6738123,Red Carpet Club East,39.85501198946758,-104.68401527601254,Airport Lounge
1860,DIA,39.8492917,-104.6738123,Timberline Steaks & Grille,39.86318797066435,-104.67391701232535,Steakhouse
1861,DIA,39.8492917,-104.6738123,Smoking Lounge @ Denver Airport,39.85681730742861,-104.68281373935562,Bar
1862,DIA,39.8492917,-104.6738123,Mustang by Luis Jiménez,39.834070784980504,-104.67844045317055,Outdoor Sculpture
1863,DIA,39.8492917,-104.6738123,Colorado Sports Bar,39.838437,-104.671877,Food
1864,DIA,39.8492917,-104.6738123,Cozzoli's Pizza,39.838437,-104.671877,Pizza Place
1865,DIA,39.8492917,-104.6738123,Dollar Shuttle,39.83805782045547,-104.67615136091233,Rental Car Location
1866,DIA,39.8492917,-104.6738123,TCBY,39.86308761520109,-104.67384726837615,Ice Cream Shop
1867,DIA,39.8492917,-104.6738123,Colorado Sports Bar,39.85864100684159,-104.6827567947239,American Restaurant
1868,DIA,39.8492917,-104.6738123,Galley Restaurant,39.838918900835075,-104.66622096862417,American Restaurant
1869,DIA,39.8492917,-104.6738123,Signature Flight Base Operations,39.83888759370885,-104.66603307176761,Airport Terminal
1870,DIA,39.8492917,-104.6738123,Signature Executive Jet Terminal (DEN),39.838700109597404,-104.66581670597618,Airport Terminal
1871,DIA,39.8492917,-104.6738123,Smokin' Bear Lounge,39.86318653688786,-104.67389494323062,Travel Lounge
1872,DIA,39.8492917,-104.6738123,JetBlue Ticket Counter,39.83704663272628,-104.67846393585205,Airport
1873,DIA,39.8492917,-104.6738123,Airside Turnstiles : DIA,39.83717257133972,-104.67910776840971,Bus Station
1874,DIA,39.8492917,-104.6738123,Concourse A West Additional Seating,39.85146331469947,-104.69026227930186,Airport Lounge
1875,DIA,39.8492917,-104.6738123,Dazbog Coffee,39.8631806671595,-104.67165739966983,Coffee Shop
1876,DIA,39.8492917,-104.6738123,Rocky Mtn News,39.861339099891744,-104.68238665513287,Ski Area
1877,DIA,39.8492917,-104.6738123,Southwest flight attendant crew room,39.863175804270696,-104.67525737147707,Airport
1878,DIA,39.8492917,-104.6738123,Colorado sports bar,39.84962635100145,-104.69241490630563,Burger Joint
1879,DIA,39.8492917,-104.6738123,Frontier Denver Crew Room @DEN Airport,39.858623,-104.689232,Airport Service
1880,DIA,39.8492917,-104.6738123,Delta Cargo,39.83480472690367,-104.66703447929898,Airport Terminal
1881,DIA,39.8492917,-104.6738123,American Airlines Cargo,39.834468841552734,-104.66703033447266,Airport Terminal
1882,DIA,39.8492917,-104.6738123,Deicing Pad Charlie 5,39.86327937981503,-104.68317818549914,Airport Service
1883,DIA,39.8492917,-104.6738123,Chelsea Catering,39.833288,-104.671522,Food
1884,DIA,39.8492917,-104.6738123,Alaska Air Cargo,39.834003,-104.66675,Airport Service
1885,DIA,39.8492917,-104.6738123,Alpha Deicehouse,39.833478648342464,-104.6806213862928,Airport
1886,DIA,39.8492917,-104.6738123,DEN RWY 34L 16R,39.86347221886041,-104.68541613157605,Airport
1887,DIA,39.8492917,-104.6738123,Southwest Airlines Inflight Lounge,39.85880544832846,-104.69191376293395,Airport Terminal
1888,DIA,39.8492917,-104.6738123,United Cargo,39.8316016303233,-104.67155072181792,Airport Terminal
1889,East Colfax,39.7343338,-104.8978406,Taco Mex,39.739932600941486,-104.89662356338874,Mexican Restaurant
1890,East Colfax,39.7343338,-104.8978406,"iLoveKickboxing - Denver, CO",39.727521,-104.903928,Gym
1891,East Colfax,39.7343338,-104.8978406,Quince Essential Coffee,39.73959028481977,-104.90259583967232,Coffee Shop
1892,East Colfax,39.7343338,-104.8978406,Ace on The Fax,39.74002663258668,-104.90520566959592,Hardware Store
1893,East Colfax,39.7343338,-104.8978406,Fiction Beer Company,39.740409187905676,-104.90561557769114,Brewery
1894,East Colfax,39.7343338,-104.8978406,Restaurante El Tamarindo,39.73987,-104.89839,Restaurant
1895,East Colfax,39.7343338,-104.8978406,Wings Over the Rockies Air & Space Museum,39.72093879411743,-104.89540389852692,History Museum
1896,East Colfax,39.7343338,-104.8978406,North County,39.71941145498206,-104.8973063079243,Taco Place
1897,East Colfax,39.7343338,-104.8978406,Lowry Beer Garden,39.72013392986224,-104.8959137364296,Beer Garden
1898,East Colfax,39.7343338,-104.8978406,Denver True Value Hardware,39.74002096853083,-104.9136765317651,Hardware Store
1899,East Colfax,39.7343338,-104.8978406,Ranch House Cafe,39.73999423621099,-104.89913292404275,Diner
1900,East Colfax,39.7343338,-104.8978406,Kassai Sushi,39.72766766582609,-104.90379635169862,Sushi Restaurant
1901,East Colfax,39.7343338,-104.8978406,City Floral,39.73920496718796,-104.91712649077421,Hardware Store
1902,East Colfax,39.7343338,-104.8978406,Little Dragon Chinese,39.736969,-104.916721,Chinese Restaurant
1903,East Colfax,39.7343338,-104.8978406,Pupusas y Tacos,39.7400195792681,-104.88486136683893,Taco Place
1904,East Colfax,39.7343338,-104.8978406,Savory Spice Shop,39.72045471912602,-104.90283554525438,Gourmet Shop
1905,East Colfax,39.7343338,-104.8978406,Chewy's,39.720494841898365,-104.90218993884693,Pet Store
1906,East Colfax,39.7343338,-104.8978406,Yu Hong,39.740243,-104.907942,Chinese Restaurant
1907,East Colfax,39.7343338,-104.8978406,Great Lawn Park,39.725326348177525,-104.88898515701294,Park
1908,East Colfax,39.7343338,-104.8978406,Starbucks,39.720587,-104.903197,Coffee Shop
1909,East Colfax,39.7343338,-104.8978406,The Soiled Dove Underground,39.71902257882823,-104.90121642825797,Music Venue
1910,East Colfax,39.7343338,-104.8978406,The House of Ink Tattoo,39.740397537179085,-104.89801277038292,Tattoo Parlor
1911,East Colfax,39.7343338,-104.8978406,Lowry Liquors,39.72008659999999,-104.9027788,Liquor Store
1912,East Colfax,39.7343338,-104.8978406,Montclair Recreation Center,39.727533314244226,-104.8946450197488,Recreation Center
1913,East Colfax,39.7343338,-104.8978406,Copper Door Coffee,39.731141847951356,-104.91920168212056,Coffee Shop
1914,East Colfax,39.7343338,-104.8978406,Safeway,39.720372,-104.9011205,Grocery Store
1915,East Colfax,39.7343338,-104.8978406,The Tavern Lowry,39.71900004862136,-104.9012141081254,Bar
1916,East Colfax,39.7343338,-104.8978406,Tacos Y Salsas,39.74042,-104.88205,Taco Place
1917,East Colfax,39.7343338,-104.8978406,King Soopers,39.7374907,-104.9176658,Grocery Store
1918,East Colfax,39.7343338,-104.8978406,Cafe Mercado,39.71938387781719,-104.89663453909118,Italian Restaurant
1919,East Colfax,39.7343338,-104.8978406,Orangetheory Fitness,39.720548949617445,-104.90309755603118,Gym
1920,East Colfax,39.7343338,-104.8978406,Denver Swim Club,39.74043,-104.90727,Athletics & Sports
1921,East Colfax,39.7343338,-104.8978406,Mayfair Park,39.731854024623374,-104.91927755005862,Park
